match_type,scenario,agent,agent_mode,opponent,opponent_mode,family,agent_first,runs,advantage,concealing,score
panel,Camera,NoamNegFull,full,ToughNegotiator,"hard line, slow give",time-based,first,2,0.26931493014644,1.0,1.26931493014644
panel,Camera,NoamNegFull,full,ToughNegotiator,"hard line, slow give",time-based,second,2,0.4558860284928768,1.0,1.4558860284928767
panel,Camera,NoamNegFull,full,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.37636761487964987,1.0,1.37636761487965
panel,Camera,NoamNegFull,full,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.5841039740064985,1.0,1.5841039740064984
panel,Camera,NoamNegFull,full,TimeBasedNegotiator,generic time-based,time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegFull,full,TimeBasedNegotiator,generic time-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegFull,full,AspirationNegotiator,aspiration-based,time-based,first,2,0.6805251641137855,1.0,1.6805251641137855
panel,Camera,NoamNegFull,full,AspirationNegotiator,aspiration-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegFull,full,HybridNegotiator,hybrid time + utility,hybrid,first,2,0.6321326376030971,1.0,1.6321326376030971
panel,Camera,NoamNegFull,full,HybridNegotiator,hybrid time + utility,hybrid,second,2,0.5841039740064985,1.0,1.5841039740064984
panel,Camera,NoamNegFull,full,RandomNegotiator,random rational offers,baseline,first,2,0.5844133984177748,1.0,1.5844133984177748
panel,Camera,NoamNegFull,full,RandomNegotiator,random rational offers,baseline,second,2,0.6208447888027993,1.0,1.6208447888027993
panel,Camera,NoamNegFull,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegFull,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegFull,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegFull,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegFull,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegFull,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegReverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.8643326039387308,0.6236118603865918,1.4879444643253226
panel,Camera,NoamNegReverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.7758060484878782,0.6373241840051729,1.413130232493051
panel,Camera,NoamNegReverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.6204342703248611,0.48631833840741306,1.106752608732274
panel,Camera,NoamNegReverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.6653336665833542,0.4951029625648453,1.1604366291481996
panel,Camera,NoamNegReverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.6822083824272007,0.48718040064427015,1.1693887830714709
panel,Camera,NoamNegReverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.6653336665833542,0.4939052066843985,1.1592388732677528
panel,Camera,NoamNegReverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegReverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegReverse,reverse,ConcederTBNegotiator,fast concession,time-based,first,2,0.885877798350446,1.0,1.885877798350446
panel,Camera,NoamNegReverse,reverse,ConcederTBNegotiator,fast concession,time-based,second,2,0.9190202449387654,1.0,1.9190202449387654
panel,Camera,NoamNegReverse,reverse,LinearTBNegotiator,linear time concession,time-based,first,2,0.8643326039387308,1.0,1.8643326039387307
panel,Camera,NoamNegReverse,reverse,LinearTBNegotiator,linear time concession,time-based,second,2,0.8372906773306674,1.0,1.8372906773306674
panel,Camera,NoamNegReverse,reverse,ToughNegotiator,"hard line, slow give",time-based,first,2,0.26931493014644,1.0,1.26931493014644
panel,Camera,NoamNegReverse,reverse,ToughNegotiator,"hard line, slow give",time-based,second,2,0.4558860284928768,1.0,1.4558860284928767
